time,sur_air_temp,relative_humidity,H2O_vapor_mass_ratio,H2O_vapor_mass_ratio_surf,mean_precipitation_rate,surf_temp,albedo_500,cloud_temp
2021-05-15,-9999.0,-9999.0,-9999.0,-9999.0,0.0,24.5375004,-1.267651e+30,-8.96249962
2021-05-16,-9999.0,-9999.0,-9999.0,-9999.0,0.0,29.2875004,0.952799976,-19.6187496
2021-05-17,19.6000004,-9999.0,-9999.0,5.6171875,0.0,21.0375004,-1.267651e+30,-4.4625001
2021-05-18,-9999.0,-9999.0,-9999.0,-9999.0,0.0,17.2875004,-1.267651e+30,-2.8375001
2021-05-19,17.8500004,59.5,8.71875,9.3984375,0.0,26.4750004,0.95389998,-36.9937515
2021-05-20,-9999.0,-9999.0,-9999.0,-9999.0,0.00999999978,31.5375004,-1.267651e+30,-19.6187496
2021-05-21,-9999.0,-9999.0,-9999.0,-9999.0,0.0199999996,25.1625004,0.940999985,-24.8062496
2021-05-22,-9999.0,-9999.0,-9999.0,-9999.0,0.514999986,19.3500004,-1.267651e+30,-22.4624996
2021-05-23,-9999.0,-9999.0,-9999.0,-9999.0,0.0,22.2250004,0.948599994,-2.9000001
2021-05-24,20.8500004,43.0,6.859375,6.8828125,0.0,23.6625004,-1.267651e+30,-0.962499976
2021-05-25,-9999.0,-9999.0,-9999.0,-9999.0,0.119999997,-9999.0,-1.267651e+30,-9999.0
2021-05-26,-9999.0,-9999.0,-9999.0,-9999.0,7.21500015,17.7875004,-1.267651e+30,-7.8375001
2021-05-27,-9999.0,-9999.0,-9999.0,-9999.0,0.0,21.1625004,0.924799979,-6.7125001
2021-05-28,-9999.0,-9999.0,-9999.0,-9999.0,22.8700008,-9999.0,-1.267651e+30,-38.9625015
2021-05-29,-9999.0,-9999.0,-9999.0,-9999.0,3.50500011,17.5375004,0.908500016,-10.0874996
2021-05-30,-9999.0,-9999.0,-9999.0,-9999.0,1.005,12.4750004,-1.267651e+30,-16.2749996
2021-05-31,-9999.0,-9999.0,-9999.0,-9999.0,0.0,26.4750004,-1.267651e+30,-6.9625001
2021-06-01,-9999.0,-9999.0,-9999.0,-9999.0,0.554999948,-9999.0,0.968699992,-13.9624996
2021-06-02,-9999.0,-9999.0,-9999.0,-9999.0,0.0,23.4750004,-1.267651e+30,-31.3374996
2021-06-03,-9999.0,-9999.0,-9999.0,-9999.0,7.34500027,-9999.0,-1.267651e+30,-46.2125015
2021-06-04,17.9750004,79.5,10.578125,10.6640625,5.03000069,24.9750004,0.951699972,-1.83749998
2021-06-05,-9999.0,-9999.0,-9999.0,-9999.0,0.0,30.2250004,0.917100012,-18.6812496
2021-06-06,28.6000004,-9999.0,-9999.0,12.0625,0.0,26.8500004,-1.267651e+30,-25.2437496
2021-06-07,-9999.0,-9999.0,-9999.0,-9999.0,2.92999959,29.2875004,-1.267651e+30,-10.5874996
2021-06-08,-9999.0,-9999.0,-9999.0,-9999.0,19.5550003,12.7875004,-1.267651e+30,-25.0249996
2021-06-09,22.6000004,84.5,14.765625,14.8984375,0.424999952,26.1625004,-1.267651e+30,10.0375004
2021-06-10,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.897300005,-9999.0
2021-06-11,19.4125004,84.0,11.3671875,11.6953125,0.0,27.7875004,-1.267651e+30,-4.3375001
2021-06-12,-9999.0,-9999.0,-9999.0,-9999.0,0.124999993,26.6000004,0.899500012,-2.2750001
2021-06-13,24.1000004,-9999.0,-9999.0,9.2421875,0.0,30.1625004,0.932399988,-12.0874996
2021-06-14,-9999.0,-9999.0,-9999.0,-9999.0,5.75,21.4750004,-1.267651e+30,-34.9625015
2021-06-15,-9999.0,-9999.0,-9999.0,-9999.0,0.0,8.91250038,-1.267651e+30,-3.4625001
2021-06-16,17.6625004,-9999.0,-9999.0,5.328125,0.0,21.4750004,-1.267651e+30,-5.5250001
2021-06-17,19.3500004,-9999.0,-9999.0,6.59375,0.0,21.5375004,0.861699998,-18.7437496
2021-06-18,-9999.0,-9999.0,-9999.0,-9999.0,2.04499984,14.9750004,-1.267651e+30,-35.7125015
2021-06-19,-9999.0,-9999.0,-9999.0,-9999.0,4.07999992,20.9125004,0.95480001,-7.2125001
2021-06-20,19.4750004,-9999.0,-9999.0,10.8515625,5.57999945,27.4750004,0.921299994,-9.39999962
2021-06-21,-9999.0,-9999.0,-9999.0,-9999.0,9.21500015,28.2875004,-1.267651e+30,-32.9625015
2021-06-22,-9999.0,-9999.0,-9999.0,-9999.0,2.32500005,-9999.0,-1.267651e+30,-38.4000015
2021-06-23,14.9750004,-9999.0,-9999.0,5.671875,0.0,22.4750004,-1.267651e+30,-4.9625001
2021-06-24,-9999.0,-9999.0,-9999.0,-9999.0,0.0,28.8500004,0.899600029,4.9749999
2021-06-25,-9999.0,-9999.0,-9999.0,-9999.0,0.0,26.7875004,-1.267651e+30,-42.9625015
2021-06-26,-9999.0,-9999.0,-9999.0,-9999.0,0.805000067,-9999.0,-1.267651e+30,-9999.0
2021-06-27,-9999.0,-9999.0,-9999.0,-9999.0,0.00499999989,29.9750004,0.963100016,-23.8062496
2021-06-28,-9999.0,-9999.0,-9999.0,-9999.0,0.224999994,28.7875004,0.984000027,15.7250004
2021-06-29,27.9125004,-9999.0,-9999.0,14.296875,10.1299992,29.2250004,0.958199978,14.0375004
2021-06-30,-9999.0,-9999.0,-9999.0,-9999.0,35.8449974,25.1000004,-1.267651e+30,-34.4625015
2021-07-01,-9999.0,-9999.0,-9999.0,-9999.0,1.84500003,23.9750004,-1.267651e+30,-46.5875015
2021-07-02,-9999.0,-9999.0,-9999.0,-9999.0,5.17999983,24.7250004,-1.267651e+30,-7.6500001
2021-07-03,-9999.0,-9999.0,-9999.0,-9999.0,1.1450001,12.6625004,-1.267651e+30,-21.6499996
2021-07-04,22.0375004,-9999.0,-9999.0,8.703125,0.0,25.2875004,0.94599998,2.2874999
2021-07-05,26.9125004,-9999.0,-9999.0,12.8515625,0.0,28.6625004,-1.267651e+30,18.6000004
2021-07-06,23.2250004,92.5,15.8984375,15.7890625,23.9799995,24.6625004,-1.267651e+30,-25.8999996
2021-07-07,-9999.0,-9999.0,-9999.0,-9999.0,2.56500006,22.4750004,-1.267651e+30,-15.7124996
2021-07-08,21.6000004,85.0,13.78125,13.734375,10.8849993,18.5375004,-1.267651e+30,-20.7124996
2021-07-09,24.6000004,-9999.0,-9999.0,12.5859375,4.10999966,26.4750004,-1.267651e+30,-4.0250001
2021-07-10,-9999.0,-9999.0,-9999.0,-9999.0,0.0,22.3500004,0.95630002,2.4749999
2021-07-11,-9999.0,-9999.0,-9999.0,-9999.0,17.3899994,-9999.0,-1.267651e+30,-33.6812515
2021-07-12,-9999.0,-9999.0,-9999.0,-9999.0,17.5150051,-9999.0,-1.267651e+30,-9999.0
2021-07-13,22.7250004,91.0,15.984375,16.40625,1.625,27.0375004,-1.267651e+30,-19.6812496
2021-07-14,-9999.0,-9999.0,-9999.0,-9999.0,21.6299992,24.9750004,0.912800014,-0.962499976
2021-07-15,25.5375004,-9999.0,-9999.0,12.609375,0.0,26.6625004,0.950200021,6.5374999
2021-07-16,-9999.0,-9999.0,-9999.0,-9999.0,0.694999993,-9999.0,-1.267651e+30,-23.8687496
2021-07-17,-9999.0,-9999.0,-9999.0,-9999.0,25.0449982,-9999.0,-1.267651e+30,-30.4312496
2021-07-18,22.8500004,67.5,12.0859375,12.2578125,14.7449999,25.2250004,-1.267651e+30,-3.5250001
2021-07-19,23.4750004,67.0,12.4609375,12.578125,0.0,25.1625004,0.973100007,19.2875004
2021-07-20,22.6625004,-9999.0,-9999.0,11.828125,3.79999995,26.6000004,-1.267651e+30,3.9124999
2021-07-21,19.9750004,62.5,9.7890625,10.1953125,3.28999972,22.5375004,-1.267651e+30,7.7874999
2021-07-22,18.8500004,75.0,10.0,9.3984375,0.0849999934,22.9125004,-1.267651e+30,-19.8062496
2021-07-23,20.1000004,67.0,9.8203125,9.984375,0.0,25.1625004,0.950900018,-28.9312496
2021-07-24,-9999.0,-9999.0,-9999.0,-9999.0,0.274999976,20.7875004,-1.267651e+30,-36.4312515
2021-07-25,22.6000004,-9999.0,-9999.0,11.84375,4.43999958,26.2875004,-1.267651e+30,12.9750004
2021-07-26,25.2875004,-9999.0,-9999.0,10.0859375,0.0,26.7250004,0.954699993,2.4749999
2021-07-27,-9999.0,-9999.0,-9999.0,-9999.0,11.7299995,-9999.0,-1.267651e+30,-21.2124996
2021-07-28,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.949599981,-9999.0
2021-07-29,-9999.0,-9999.0,-9999.0,-9999.0,9.72999859,-9999.0,-1.267651e+30,-13.0249996
2021-07-30,17.6000004,69.5,8.8359375,8.5546875,0.0,22.1000004,-1.267651e+30,3.7249999
2021-07-31,17.3500004,79.0,9.8359375,7.98828125,0.0,21.5375004,0.929199994,-5.9625001
2021-08-01,-9999.0,-9999.0,-9999.0,-9999.0,23.2500019,20.7250004,-1.267651e+30,-38.4000015
2021-08-02,18.2875004,61.5,8.3125,7.8359375,1.625,23.1625004,0.958299994,-40.0250015
2021-08-03,20.9750004,73.5,10.875,10.421875,0.0,24.6625004,-1.267651e+30,7.4124999
2021-08-04,23.9125004,-9999.0,-9999.0,9.828125,0.0,24.9125004,-1.267651e+30,-24.8687496
2021-08-05,21.7875004,76.5,12.3671875,12.03125,0.0,26.7250004,0.980799973,13.2875004
2021-08-06,23.8500004,60.5,11.6953125,11.28125,0.0,28.1625004,-1.267651e+30,-39.9312515
2021-08-07,23.9750004,74.5,14.0078125,13.9453125,0.410000026,26.6000004,-1.267651e+30,-36.3062515
2021-08-08,26.1625004,-9999.0,-9999.0,14.234375,1.33500004,27.5375004,-1.267651e+30,-43.5562515
2021-08-09,24.6625004,79.5,14.2109375,14.4375,0.204999983,29.4125004,-1.267651e+30,-10.8374996
2021-08-10,24.6000004,88.5,17.28125,17.09375,1.00999999,26.7875004,-1.267651e+30,-1.33749998
2021-08-11,27.6625004,77.5,16.453125,16.109375,1.5400002,29.8500004,-1.267651e+30,-48.7125015
2021-08-12,-9999.0,-9999.0,-9999.0,-9999.0,1.76499987,27.7250004,-1.267651e+30,-25.7124996
2021-08-13,-9999.0,-9999.0,-9999.0,-9999.0,0.314999998,-9999.0,-1.267651e+30,-9999.0
2021-08-14,20.0375004,74.0,10.578125,10.25,5.1500001,25.8500004,0.917800009,-4.7125001
2021-08-15,20.7250004,60.75,9.1953125,9.234375,0.304999977,25.2250004,0.916599989,-41.9312515
2021-08-16,21.1625004,74.5,11.21875,11.7265625,0.0,27.3500004,0.935800016,-50.1812515
2021-08-17,23.4125004,92.0,16.671875,16.90625,28.7199974,20.9750004,-1.267651e+30,-34.7750015
2021-08-18,-9999.0,-9999.0,-9999.0,-9999.0,35.204998,-9999.0,-1.267651e+30,-39.5562515
2021-08-19,22.9125004,77.0,13.6953125,13.75,32.7099991,16.5375004,-1.267651e+30,-16.2124996
2021-08-20,24.9750004,74.5,14.7890625,13.5625,0.0849999934,25.9125004,-1.267651e+30,-37.8687515
2021-08-21,23.9125004,90.0,16.453125,16.015625,10.3349981,27.9750004,-1.267651e+30,-23.5874996
2021-08-22,24.7250004,-9999.0,-9999.0,15.59375,0.0,27.2250004,-1.267651e+30,-19.7749996
2021-08-23,22.3500004,83.5,16.234375,15.453125,0.0,24.9750004,-1.267651e+30,9.60000038
2021-08-24,24.7250004,60.5,12.4296875,12.1015625,0.0,28.6625004,0.883899987,4.9749999
2021-08-25,26.3500004,72.0,15.671875,15.90625,0.0,30.2250004,-1.267651e+30,-31.8999996
2021-08-26,26.1625004,78.0,16.875,16.5625,0.00999999978,29.2875004,-1.267651e+30,-0.150000006
2021-08-27,23.6000004,77.5,13.8203125,14.578125,0.930000007,25.7250004,-1.267651e+30,20.7875004
2021-08-28,24.4750004,80.5,15.578125,15.859375,0.0,25.9125004,-1.267651e+30,-8.89999962
2021-08-29,-9999.0,-9999.0,-9999.0,-9999.0,1.92999983,-9999.0,-1.267651e+30,-9999.0
2021-08-30,21.7250004,-9999.0,-9999.0,12.8828125,1.10500002,27.1000004,0.940699995,-25.3374996
2021-08-31,20.9750004,-9999.0,-9999.0,11.296875,0.0,24.0375004,0.950999975,-39.4625015
2021-09-01,-9999.0,-9999.0,-9999.0,-9999.0,10.6199999,-9999.0,-1.267651e+30,-37.9625015
2021-09-02,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,2.6624999
2021-09-03,17.4750004,74.0,9.0546875,9.0234375,0.0849999934,20.5375004,-1.267651e+30,3.4124999
2021-09-04,20.0375004,75.0,10.640625,10.046875,0.0,25.4750004,-1.267651e+30,1.16250002
2021-09-05,-9999.0,-9999.0,-9999.0,-9999.0,8.33000088,10.2875004,-1.267651e+30,0.0375000015
2021-09-06,17.4750004,-9999.0,-9999.0,9.546875,0.359999985,20.7250004,-1.267651e+30,-1.46249998
2021-09-07,20.2875004,-9999.0,-9999.0,9.6015625,0.0,24.1625004,0.925199986,4.8499999
2021-09-08,19.9750004,-9999.0,-9999.0,10.6171875,3.49499989,22.4125004,-1.267651e+30,-17.0874996
2021-09-09,18.2250004,-9999.0,-9999.0,9.1015625,0.494999975,21.4750004,0.917900026,-27.6812496
2021-09-10,16.7875004,76.5,9.046875,7.84375,0.0,20.6625004,0.97299999,-9.33749962
2021-09-11,19.2250004,85.5,11.0234375,10.015625,0.0,24.3500004,-1.267651e+30,-1.33749998
2021-09-12,-9999.0,-9999.0,-9999.0,-9999.0,0.764999986,11.4750004,-1.267651e+30,-26.0874996
2021-09-13,19.7875004,79.0,10.5625,10.2265625,20.2699986,23.4125004,-1.267651e+30,-20.0249996
2021-09-14,-9999.0,-9999.0,-9999.0,-9999.0,0.204999983,-9999.0,-1.267651e+30,-9999.0
2021-09-15,-9999.0,-9999.0,-9999.0,-9999.0,22.1100006,16.2875004,-1.267651e+30,-29.9312496
2021-09-16,19.4125004,66.0,9.28125,8.8828125,4.53000021,24.3500004,0.904200017,13.8500004
2021-09-17,22.0375004,81.5,13.4453125,13.6875,0.0,23.7250004,-1.267651e+30,11.7250004
2021-09-18,19.2250004,-9999.0,-9999.0,10.7578125,0.0,23.2250004,-1.267651e+30,0.787500024
2021-09-19,18.7250004,58.25,7.953125,7.96484375,0.0,22.5375004,0.911300004,14.1000004
2021-09-20,21.2875004,68.0,10.65625,10.859375,0.0,24.6625004,-1.267651e+30,-36.5875015
2021-09-21,-9999.0,-9999.0,-9999.0,-9999.0,0.0949999988,25.2875004,-1.267651e+30,-41.5562515
2021-09-22,-9999.0,-9999.0,-9999.0,-9999.0,10.3500004,-9999.0,-1.267651e+30,-25.3687496
2021-09-23,-9999.0,-9999.0,-9999.0,-9999.0,20.1049995,-9999.0,-1.267651e+30,-37.4000015
2021-09-24,14.7250004,80.0,8.4375,8.53125,0.0,17.4125004,-1.267651e+30,1.85000002
2021-09-25,18.6000004,-9999.0,-9999.0,7.625,0.0,23.2875004,0.865999997,-29.0874996
2021-09-26,15.6625004,72.5,8.5078125,7.28125,0.439999998,19.7250004,0.946500003,-5.9000001
2021-09-27,18.8500004,-9999.0,-9999.0,10.390625,11.0499992,21.5375004,-1.267651e+30,-12.2124996
2021-09-28,15.7250004,-9999.0,-9999.0,7.28125,0.049999997,17.6000004,0.917500019,-2.5875001
2021-09-29,15.6625004,72.0,7.91015625,8.0546875,0.0,18.4750004,-1.267651e+30,-1.52499998
2021-09-30,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-9999.0
2021-10-01,15.2250004,72.0,7.7265625,7.68359375,0.0,18.7875004,0.945200026,4.9749999
2021-10-02,18.5375004,82.5,10.8046875,10.625,0.24000001,20.8500004,0.985199988,-6.0875001
2021-10-03,16.1625004,-9999.0,-9999.0,11.5859375,8.64999962,8.10000038,-1.267651e+30,-12.7124996
2021-10-04,15.0375004,85.0,9.4609375,9.5546875,25.9549942,12.7875004,-1.267651e+30,-17.3062496
2021-10-05,15.7250004,93.5,10.1328125,10.3671875,9.4100008,11.9750004,-1.267651e+30,7.0374999
2021-10-06,16.3500004,92.0,9.9375,10.0,0.0,17.1000004,-1.267651e+30,8.72500038
2021-10-07,-9999.0,-9999.0,-9999.0,-9999.0,0.0,21.9750004,-1.267651e+30,17.4750004
2021-10-08,19.5375004,72.5,10.390625,10.234375,0.0700000003,22.0375004,-1.267651e+30,-33.9000015
2021-10-09,-9999.0,-9999.0,-9999.0,-9999.0,0.0,8.47500038,-1.267651e+30,-33.8375015
2021-10-10,19.2250004,84.0,11.7578125,11.203125,0.444999993,19.6000004,0.969799995,1.66250002
2021-10-11,21.0375004,70.0,11.375,11.390625,0.0700000003,24.1625004,0.861599982,-37.3375015
2021-10-12,21.1000004,76.5,12.2734375,11.9921875,0.0,22.3500004,0.881699979,5.7874999
2021-10-13,20.7250004,-9999.0,-9999.0,10.6328125,0.0,17.6000004,-1.267651e+30,7.1624999
2021-10-14,19.3500004,86.5,11.90625,11.828125,0.0,21.1625004,-1.267651e+30,-27.6187496
2021-10-15,17.0375004,-9999.0,-9999.0,10.265625,1.03499997,15.4750004,-1.267651e+30,-15.8374996
2021-10-16,-9999.0,-9999.0,-9999.0,-9999.0,38.0649986,-9999.0,-1.267651e+30,-9999.0
2021-10-17,10.7875004,-9999.0,-9999.0,5.76953125,2.06999993,10.7250004,-1.267651e+30,-18.6499996
2021-10-18,-9999.0,-9999.0,-9999.0,-9999.0,4.24499989,4.3499999,-1.267651e+30,-8.14999962
2021-10-19,14.6625004,75.0,7.9453125,7.3828125,0.0,17.1625004,0.916299999,4.3499999
2021-10-20,16.9750004,72.5,8.6171875,8.203125,0.875,20.4125004,-1.267651e+30,-18.8999996
2021-10-21,16.2250004,-9999.0,-9999.0,7.83203125,7.54500008,14.9125004,-1.267651e+30,-37.4625015
2021-10-22,-9999.0,-9999.0,-9999.0,-9999.0,12.4549999,5.1624999,-1.267651e+30,-15.8999996
2021-10-23,-9999.0,-9999.0,-9999.0,-9999.0,0.215000004,8.60000038,-1.267651e+30,-15.1499996
2021-10-24,11.5375004,80.0,6.9609375,6.44921875,0.0,14.6625004,-1.267651e+30,-17.1499996
2021-10-25,13.8500004,-9999.0,-9999.0,8.9453125,9.30500031,8.97500038,-1.267651e+30,-21.6499996
2021-10-26,-9999.0,-9999.0,-9999.0,-9999.0,67.3000107,-9999.0,-1.267651e+30,-41.5875015
2021-10-27,12.8500004,81.5,7.23046875,7.09765625,2.81999969,13.9750004,-1.267651e+30,-16.0249996
2021-10-28,12.7875004,88.5,7.70703125,7.6796875,0.0,14.4750004,0.907700002,-30.1187496
2021-10-29,11.2875004,-9999.0,-9999.0,7.59765625,0.224999994,14.4750004,-1.267651e+30,-8.77499962
2021-10-30,-9999.0,-9999.0,-9999.0,-9999.0,9.64500046,-9999.0,-1.267651e+30,-13.4624996
2021-10-31,-9999.0,-9999.0,-9999.0,-9999.0,0.339999974,5.9749999,-1.267651e+30,-11.8374996
2021-11-01,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-9999.0
2021-11-02,6.8499999,88.0,5.15234375,4.31640625,0.550000012,10.2250004,-1.267651e+30,-13.0249996
2021-11-03,5.1624999,77.0,3.83203125,3.9921875,0.0,6.8499999,-1.267651e+30,-18.4624996
2021-11-04,6.0999999,77.0,4.15234375,4.1171875,0.0,10.9125004,-1.267651e+30,-19.0249996
2021-11-05,-9999.0,-9999.0,-9999.0,-9999.0,0.0,10.8500004,-1.267651e+30,-12.2124996
2021-11-06,8.16250038,79.5,5.08984375,5.203125,0.0,10.9750004,0.899999976,1.72500002
2021-11-07,12.7250004,-9999.0,-9999.0,5.95703125,0.0,13.6000004,-1.267651e+30,-4.4625001
2021-11-08,12.9125004,78.5,7.05078125,7.26171875,0.0,14.1625004,0.876800001,10.1000004
2021-11-09,11.7875004,88.0,6.75,6.68359375,0.0,13.3500004,-1.267651e+30,-9.39999962
2021-11-10,-9999.0,-9999.0,-9999.0,-9999.0,4.93499994,11.6625004,0.908399999,-63.3062515
2021-11-11,9.85000038,87.5,6.578125,6.71484375,0.539999962,12.9750004,-1.267651e+30,-43.1812515
2021-11-12,8.10000038,-9999.0,-9999.0,5.12890625,53.3700027,12.2875004,-1.267651e+30,-10.5874996
2021-11-13,3.6624999,-9999.0,-9999.0,3.34570312,4.38999987,0.224999994,-1.267651e+30,-33.8062515
2021-11-14,6.3499999,-9999.0,-9999.0,4.34375,3.43499994,-1.71249998,-1.267651e+30,-15.8999996
2021-11-15,4.5999999,-9999.0,-9999.0,3.2890625,1.14499998,3.7874999,-1.267651e+30,-17.7437496
2021-11-16,1.78750002,-9999.0,-9999.0,3.36914062,0.0,7.5374999,-1.267651e+30,-13.2124996
2021-11-17,-9999.0,-9999.0,-9999.0,-9999.0,0.140000001,-9999.0,-1.267651e+30,-9999.0
2021-11-18,-9999.0,-9999.0,-9999.0,-9999.0,7.67499924,-5.5250001,-1.267651e+30,-30.1499996
2021-11-19,-9999.0,-9999.0,-9999.0,-9999.0,0.544999957,6.6624999,-1.267651e+30,-17.2749996
2021-11-20,5.5374999,95.5,4.96484375,4.94140625,0.0,-0.712499976,-1.267651e+30,-34.3062515
2021-11-21,6.4124999,-9999.0,-9999.0,5.09765625,4.21499968,3.9749999,-1.267651e+30,-38.2125015
2021-11-22,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.5999999,-1.267651e+30,-17.1812496
2021-11-23,0.100000001,67.0,2.53515625,2.53125,0.0,4.2874999,-1.267651e+30,-15.5874996
2021-11-24,7.1624999,91.5,5.67578125,5.890625,0.0,5.4749999,-1.267651e+30,-10.7124996
2021-11-25,8.53750038,64.5,6.81640625,6.8671875,1.25499988,-0.524999976,-1.267651e+30,-22.7437496
2021-11-26,-9999.0,-9999.0,-9999.0,-9999.0,7.7699995,-9999.0,-1.267651e+30,-23.8374996
2021-11-27,1.16250002,-9999.0,-9999.0,2.95898438,0.0,5.5374999,0.934300005,-10.9624996
2021-11-28,-9999.0,-9999.0,-9999.0,-9999.0,0.13499999,-9999.0,-1.267651e+30,-20.5562496
2021-11-29,1.53750002,58.5,2.59179688,2.60742188,0.0,4.4749999,-1.267651e+30,-10.9624996
2021-11-30,-9999.0,-9999.0,-9999.0,-9999.0,0.36499998,-9.83749962,-1.267651e+30,-29.3062496
2021-12-01,6.0374999,-9999.0,-9999.0,4.41796875,0.0350000001,5.4749999,-1.267651e+30,-14.5874996
2021-12-02,4.2874999,-9999.0,-9999.0,-9999.0,4.625,-1.52499998,-1.267651e+30,-9.96249962
2021-12-03,-9999.0,-9999.0,-9999.0,-9999.0,0.0949999988,-9999.0,0.853600025,-9999.0
2021-12-04,0.224999994,-9999.0,-9999.0,3.56640625,0.0,4.3499999,-1.267651e+30,-16.5249996
2021-12-05,1.72500002,95.0,4.18359375,4.04296875,0.620000005,-4.7125001,-1.267651e+30,-32.4937515
2021-12-06,-9999.0,-9999.0,-9999.0,-9999.0,15.6100006,-9999.0,-1.267651e+30,-43.2125015
2021-12-07,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-14.8999996,-1.267651e+30,-33.8062515
2021-12-08,-1.64999998,-9999.0,-9999.0,2.87304688,0.349999994,-9999.0,-1.267651e+30,-34.9000015
2021-12-09,2.7874999,79.5,3.48242188,3.5703125,0.0949999988,-4.8375001,-1.267651e+30,-36.4625015
2021-12-10,-9999.0,-9999.0,-9999.0,-9999.0,0.415000021,-9999.0,-1.267651e+30,-27.9937496
2021-12-11,-9999.0,-9999.0,-9999.0,-9999.0,32.9249992,10.6625004,-1.267651e+30,-54.1500015
2021-12-12,4.3499999,62.25,3.28320312,3.28710938,0.0,6.7874999,0.864799976,-12.9624996
2021-12-13,5.9124999,65.0,3.80078125,3.80859375,0.0,8.22500038,0.864499986,-10.0874996
2021-12-14,-9999.0,-9999.0,-9999.0,-9999.0,0.0,7.1624999,-1.267651e+30,-39.9312515
2021-12-15,-9999.0,-9999.0,-9999.0,-9999.0,6.08500004,-9999.0,-1.267651e+30,-37.2437515
2021-12-16,-9999.0,-9999.0,-9999.0,-9999.0,5.3499999,12.4750004,-1.267651e+30,-42.8375015
2021-12-17,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.914600015,-5.9000001
2021-12-18,-9999.0,-9999.0,-9999.0,-9999.0,5.06999969,-9999.0,-1.267651e+30,-29.5249996
2021-12-19,-9999.0,-9999.0,-9999.0,-9999.0,0.959999919,-9999.0,-1.267651e+30,-9999.0
2021-12-20,2.1624999,84.0,3.95507812,4.07421875,0.0,0.975000024,-1.267651e+30,-22.5249996
2021-12-21,6.0999999,71.5,3.67382812,3.53710938,0.0,4.1624999,-1.267651e+30,-7.1500001
2021-12-22,-0.587499976,-9999.0,-9999.0,2.11914062,0.0,2.3499999,-1.267651e+30,-17.4312496
2021-12-23,-2.6500001,73.5,2.34960938,1.83203125,0.0,-1.71249998,-1.267651e+30,-17.3687496
2021-12-24,2.2249999,-9999.0,-9999.0,4.23046875,0.704999924,-1.27499998,-1.267651e+30,-23.5874996
2021-12-25,4.5999999,-9999.0,-9999.0,5.0625,12.0000029,-2.9000001,-1.267651e+30,-10.6499996
2021-12-26,-9999.0,-9999.0,-9999.0,-9999.0,0.830000043,-9999.0,-1.267651e+30,-10.1499996
2021-12-27,-1.52499998,-9999.0,-9999.0,-9999.0,0.74999994,-9999.0,-1.267651e+30,-14.7749996
2021-12-28,-9999.0,-9999.0,-9999.0,-9999.0,3.42499995,-3.7125001,-1.267651e+30,-33.9937515
2021-12-29,1.85000002,-9999.0,-9999.0,-9999.0,1.77499986,-4.3375001,-1.267651e+30,-14.7124996
2021-12-30,4.4124999,-9999.0,-9999.0,-9999.0,0.370000005,0.349999994,-1.267651e+30,-11.0874996
2021-12-31,2.4749999,-9999.0,-9999.0,-9999.0,0.0,2.0999999,-1.267651e+30,-6.5250001
2022-01-01,-9999.0,-9999.0,-9999.0,-9999.0,3.9749999,-9999.0,-1.267651e+30,-45.3687515
2022-01-02,-9999.0,-9999.0,-9999.0,-9999.0,7.69499969,-6.0875001,-1.267651e+30,-15.8999996
2022-01-03,-1.27499998,78.5,2.55078125,2.68554688,0.0,-0.899999976,-1.267651e+30,-14.2124996
2022-01-04,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-9999.0
2022-01-05,1.53750002,-9999.0,-9999.0,4.30859375,0.550000012,-9.39999962,-1.267651e+30,-40.4312515
2022-01-06,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-18.4937496
2022-01-07,-4.5875001,69.5,1.80957031,1.79492188,0.0,-4.9625001,-1.267651e+30,-17.8687496
2022-01-08,-1.71249998,84.5,2.53710938,2.61914062,0.0,-3.3375001,-1.267651e+30,-14.6499996
2022-01-09,5.4124999,-9999.0,-9999.0,-9999.0,10.4899998,-9.96249962,-1.267651e+30,-17.1499996
2022-01-10,-5.8375001,-9999.0,-9999.0,1.59765625,0.0,-4.4000001,-1.267651e+30,-24.6812496
2022-01-11,-10.3999996,56.75,0.80078125,0.81640625,0.0,-10.8374996,-1.267651e+30,-17.8999996
2022-01-12,-0.649999976,-9999.0,-9999.0,3.69921875,0.0,-7.6500001,-1.267651e+30,-27.7437496
2022-01-13,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-21.5874996
2022-01-14,-2.0250001,51.5,1.63867188,1.65429688,0.519999981,-1.02499998,-1.267651e+30,-11.2749996
2022-01-15,-10.2124996,92.5,1.71289062,1.72558594,0.0,-10.5874996,-1.267651e+30,-18.3999996
2022-01-16,-3.6500001,-9999.0,-9999.0,2.51757812,0.0,-1.52499998,0.926699996,-9.21249962
